Division,match_date,home_team,away_team,home_win_odds,draw_odds,away_win_odds,p_home_implied,p_draw_implied,p_away_implied,pnorm_home_win,pnorm_draw,pnorm_away_win
E0,2025-04-16,Newcastle,Crystal Palace,1.71,3.96,4.75,0.5847953216374269,0.25252525252525254,0.21052631578947367,0.5580923389142567,0.24099441907661087,0.2009132420091324
E0,2025-04-19,Brentford,Brighton,2.5,3.61,2.7,0.4,0.2770083102493075,0.37037037037037035,0.3819058067549565,0.26447770550897265,0.3536164877360708
E0,2025-04-19,Crystal Palace,Bournemouth,2.54,3.54,2.69,0.39370078740157477,0.2824858757062147,0.3717472118959108,0.3756923950952388,0.26956459987059506,0.35474300503416606
E0,2025-04-19,Everton,Man City,3.8,3.65,1.96,0.2631578947368421,0.273972602739726,0.5102040816326531,0.2512644001123911,0.26159033436358525,0.4871452655240236
E0,2025-04-19,West Ham,Southampton,1.49,4.49,6.44,0.6711409395973155,0.22271714922048996,0.15527950310559005,0.6397072650565361,0.2122859298294518,0.1480068051140122
E0,2025-04-19,Aston Villa,Newcastle,2.36,3.63,2.85,0.42372881355932207,0.27548209366391185,0.3508771929824561,0.40351739389897145,0.262341886942582,0.3341407191584465
E0,2025-04-20,Fulham,Chelsea,2.82,3.52,2.43,0.3546099290780142,0.2840909090909091,0.4115226337448559,0.3376518793965088,0.27050519883470314,0.391842921768788
E0,2025-04-20,Ipswich,Arsenal,7.83,4.81,1.4,0.1277139208173691,0.2079002079002079,0.7142857142857143,0.12164390886280829,0.1980190865687711,0.6803370045684206
E0,2025-04-20,Man United,Wolves,2.0,3.58,3.72,0.5,0.27932960893854747,0.26881720430107525,0.4770324096627217,0.26649855288420204,0.2564690374530762
E0,2025-04-20,Leicester,Liverpool,11.76,6.63,1.23,0.08503401360544217,0.15082956259426847,0.8130081300813008,0.08107189191607389,0.14380172683756093,0.775126381246365
E0,2025-04-21,Tottenham,Nottingham Forest,2.47,3.71,2.66,0.4048582995951417,0.2695417789757412,0.37593984962406013,0.38545454545454544,0.25662337662337664,0.3579220779220779
E0,2025-04-22,Man City,Aston Villa,1.85,4.06,3.93,0.5405405405405405,0.24630541871921185,0.2544529262086514,0.5191021983062922,0.23653671597700518,0.2443610857167025
E0,2025-04-23,Arsenal,Crystal Palace,1.41,4.66,8.13,0.7092198581560284,0.2145922746781116,0.12300123001230011,0.6775036346761518,0.20499573495565965,0.11750063036818867
E0,2025-04-26,Chelsea,Everton,1.58,4.08,5.91,0.6329113924050632,0.24509803921568626,0.1692047377326565,0.6043762688923979,0.23404767275735017,0.1615760583502519
E0,2025-04-26,Brighton,West Ham,1.67,4.14,4.76,0.5988023952095809,0.24154589371980678,0.21008403361344538,0.5700532841183243,0.22994903006705356,0.19999768581462218
E0,2025-04-26,Newcastle,Ipswich,1.18,7.72,14.89,0.8474576271186441,0.1295336787564767,0.0671591672263264,0.8116240416972038,0.12405652450812184,0.06431943379467431
E0,2025-04-26,Southampton,Fulham,5.17,4.11,1.64,0.19342359767891684,0.24330900243309,0.6097560975609756,0.18483104319140942,0.23250036333323273,0.5826685934753577
E0,2025-04-26,Wolves,Leicester,1.51,4.38,6.24,0.6622516556291391,0.22831050228310504,0.16025641025641024,0.6302245465487901,0.21726919298828154,0.15250626046292837
E0,2025-04-27,Bournemouth,Man United,1.67,4.13,4.77,0.5988023952095809,0.24213075060532688,0.20964360587002098,0.5699749154445058,0.2304741183516525,0.1995509662038417
E0,2025-04-27,Liverpool,Tottenham,1.25,6.57,9.98,0.8,0.15220700152207,0.1002004008016032,0.7601618899996639,0.14462745243524805,0.09521065756508815
E0,2025-05-01,Nottingham Forest,Brentford,2.17,3.55,3.27,0.4608294930875576,0.28169014084507044,0.3058103975535168,0.439584366799329,0.2687036833674772,0.2917119498331939
E0,2025-05-02,Man City,Wolves,1.4,5.14,7.49,0.7142857142857143,0.19455252918287938,0.13351134846461948,0.6852650203095019,0.18664806000647913,0.12808691968401903
E0,2025-05-03,Aston Villa,Fulham,1.79,3.88,4.32,0.5586592178770949,0.2577319587628866,0.23148148148148145,0.5331365539001768,0.24595732770137027,0.2209061183984529
E0,2025-05-03,Everton,Ipswich,1.47,4.4,7.07,0.6802721088435374,0.22727272727272727,0.14144271570014144,0.6485035095655726,0.2166591270594072,0.13483736337502006
E0,2025-05-03,Leicester,Southampton,2.33,3.62,2.93,0.4291845493562232,0.27624309392265195,0.341296928327645,0.4100262485455059,0.2639119224063615,0.32606182904813263
E0,2025-05-03,Arsenal,Bournemouth,2.08,3.6,3.47,0.4807692307692307,0.2777777777777778,0.2881844380403458,0.4593052328146601,0.2653763567373592,0.2753184104479807
E0,2025-05-04,Brentford,Man United,1.67,4.14,4.74,0.5988023952095809,0.24154589371980678,0.21097046413502107,0.5695726376650064,0.22975514611124656,0.20067221622374695
E0,2025-05-04,Brighton,Newcastle,2.86,3.77,2.31,0.3496503496503497,0.26525198938992045,0.4329004329004329,0.3336986301369863,0.2531506849315069,0.4131506849315068
E0,2025-05-04,West Ham,Tottenham,2.1,3.73,3.31,0.47619047619047616,0.2680965147453083,0.3021148036253776,0.4550742159135726,0.25620800359745377,0.28871778048897356
E0,2025-05-04,Chelsea,Liverpool,2.18,3.71,3.14,0.4587155963302752,0.2695417789757412,0.3184713375796178,0.4382373299626821,0.2575087275791501,0.30425394245816784
E0,2025-05-05,Crystal Palace,Nottingham Forest,2.29,3.38,3.15,0.4366812227074236,0.2958579881656805,0.31746031746031744,0.41588706558805033,0.28176963911143055,0.30234329530051907
E0,2025-05-10,Fulham,Everton,1.87,3.55,4.32,0.53475935828877,0.28169014084507044,0.23148148148148145,0.5103001706990007,0.26880600541045957,0.2208938238905397
E0,2025-05-10,Ipswich,Brentford,4.94,4.2,1.65,0.20242914979757085,0.23809523809523808,0.6060606060606061,0.19341873901029893,0.22749727874068493,0.5790839822490162
E0,2025-05-10,Southampton,Man City,13.37,7.58,1.19,0.07479431563201197,0.13192612137203166,0.8403361344537815,0.071432926998276,0.12599712849168207,0.802569944510042
E0,2025-05-10,Wolves,Brighton,2.73,3.47,2.54,0.3663003663003663,0.2881844380403458,0.39370078740157477,0.34946136369944214,0.27493646193068505,0.3756021743698728
E0,2025-05-10,Bournemouth,Aston Villa,2.45,3.68,2.71,0.4081632653061224,0.2717391304347826,0.36900369003690037,0.38913232637357914,0.2590690759824101,0.3517985976440107
E0,2025-05-11,Newcastle,Chelsea,2.13,3.76,3.18,0.4694835680751174,0.26595744680851063,0.31446540880503143,0.447167059351509,0.25331538202625375,0.29951755862223717
E0,2025-05-11,Man United,West Ham,1.92,3.72,3.83,0.5208333333333334,0.26881720430107525,0.2610966057441253,0.4956790381163112,0.2558343422535799,0.24848661963010896
E0,2025-05-11,Nottingham Forest,Leicester,1.33,5.34,8.83,0.7518796992481203,0.18726591760299627,0.11325028312570781,0.7144456751158742,0.17794246215432824,0.10761186272979759
E0,2025-05-11,Tottenham,Crystal Palace,2.65,3.68,2.5,0.37735849056603776,0.2717391304347826,0.4,0.35969816632130436,0.25902177737811316,0.3812800563005826
E0,2025-05-11,Liverpool,Arsenal,2.06,3.54,3.57,0.4854368932038835,0.2824858757062147,0.2801120448179272,0.46318775564058584,0.26953863746316575,0.2672736068962484
E0,2025-05-16,Aston Villa,Tottenham,1.32,5.95,8.45,0.7575757575757576,0.1680672268907563,0.1183431952662722,0.7256568834748973,0.16098606490535536,0.11335705161974728
E0,2025-05-16,Chelsea,Man United,1.46,4.9,6.51,0.684931506849315,0.2040816326530612,0.15360983102918588,0.6569311498097105,0.19573866912697496,0.1473301810633145
E0,2025-05-18,Everton,Southampton,1.4,4.79,7.93,0.7142857142857143,0.20876826722338204,0.12610340479192939,0.6808184583287777,0.19898660577459057,0.12019493589663163
E0,2025-05-18,West Ham,Nottingham Forest,2.8,3.4,2.53,0.35714285714285715,0.29411764705882354,0.3952569169960475,0.3412679520749028,0.2810441958263905,0.3776878520987067
E0,2025-05-18,Brentford,Fulham,1.93,3.9,3.64,0.5181347150259068,0.25641025641025644,0.2747252747252747,0.49380482951976135,0.24437008230080495,0.26182508817943384
E0,2025-05-18,Leicester,Ipswich,2.33,3.59,2.94,0.4291845493562232,0.2785515320334262,0.3401360544217687,0.4095772133723976,0.26582587943111047,0.324596907196492
E0,2025-05-18,Arsenal,Newcastle,2.01,3.59,3.7,0.49751243781094534,0.2785515320334262,0.27027027027027023,0.4754813698502644,0.266216588690538,0.2583020414591976
E0,2025-05-19,Brighton,Liverpool,2.63,3.82,2.46,0.3802281368821293,0.2617801047120419,0.4065040650406504,0.3626358360088911,0.2496681279328229,0.38769603605828595
E0,2025-05-20,Crystal Palace,Wolves,2.27,3.32,3.26,0.44052863436123346,0.30120481927710846,0.3067484662576687,0.42015854160358385,0.2872770751325709,0.2925643832638452
E0,2025-05-20,Man City,Bournemouth,1.55,4.51,5.49,0.6451612903225806,0.22172949002217296,0.18214936247723132,0.6150015275745842,0.21136416136155334,0.17363431106386254
E0,2025-05-25,Bournemouth,Leicester,1.33,5.61,8.35,0.7518796992481203,0.17825311942959002,0.11976047904191617,0.7161486799479593,0.16978212911422208,0.11406919093781866
E0,2025-05-25,Fulham,Man City,5.15,4.28,1.61,0.1941747572815534,0.2336448598130841,0.6211180124223602,0.18511563682863078,0.22274428263258142,0.5921400805387879
E0,2025-05-25,Ipswich,West Ham,2.99,3.85,2.21,0.33444816053511706,0.2597402597402597,0.45248868778280543,0.3195332714934336,0.2481570082507445,0.43230972025582187
E0,2025-05-25,Liverpool,Crystal Palace,1.4,5.65,6.27,0.7142857142857143,0.17699115044247787,0.1594896331738437,0.6797758738138869,0.16844003952910475,0.15178408665700827
E0,2025-05-25,Man United,Aston Villa,4.37,4.16,1.73,0.22883295194508008,0.24038461538461536,0.5780346820809249,0.2185079593515929,0.22953840922270696,0.5519536314257001
E0,2025-05-25,Newcastle,Everton,1.32,5.6,8.77,0.7575757575757576,0.17857142857142858,0.11402508551881414,0.7213823655560191,0.1700401290239188,0.10857750542006217
E0,2025-05-25,Nottingham Forest,Chelsea,3.09,3.72,2.2,0.3236245954692557,0.26881720430107525,0.45454545454545453,0.30910079767947796,0.25675308194343727,0.43414612037708483
E0,2025-05-25,Southampton,Arsenal,9.45,5.83,1.29,0.10582010582010583,0.17152658662092624,0.7751937984496123,0.1005378004323258,0.16296435919133423,0.73649784037634
E0,2025-05-25,Tottenham,Brighton,4.23,4.43,1.71,0.23640661938534277,0.22573363431151244,0.5847953216374269,0.22580818242790077,0.21561368209255538,0.5585781354795439
E0,2025-05-25,Wolves,Brentford,2.71,3.76,2.43,0.36900369003690037,0.26595744680851063,0.4115226337448559,0.3526129123137424,0.25414388094953244,0.3932432067367251
